0.149997	0.149997	0.149997	0.149997	0.149997	0.149997	0.149997	0.149997	0.149997	0.149997	0.149997	0.145005	0.140005	0.135005	0.130005	0.125005	0.120005	0.115005	0.110005	0.105005	0.100005	0.095005	0.090005	0.085005	0.080005	0.075005	0.070005	0.065005	0.060005	0.055005	0.050005	0.045005	0.040005	0.035005	0.030005	0.025005	0.020005	0.015005	0.010005	0.005005	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.151532	0.151532	0.151532	0.151532	0.151532	0.151532	0.151532	0.151532	0.151532	0.151532	0.151532	0.146968	0.142036	0.137036	0.132036	0.127036	0.122036	0.117036	0.112036	0.107036	0.102036	0.097036	0.092036	0.087036	0.082036	0.077036	0.072036	0.067036	0.062036	0.057036	0.052036	0.047036	0.042036	0.037036	0.032036	0.027036	0.022036	0.017036	0.012036	0.007036	0.002036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.153022	0.153022	0.153022	0.153022	0.153022	0.153022	0.153022	0.153022	0.153022	0.153022	0.153022	0.14892	0.14397	0.13902	0.13407	0.129085	0.124085	0.119085	0.114085	0.109085	0.104085	0.099085	0.094085	0.089085	0.084085	0.079085	0.074085	0.069085	0.064085	0.059085	0.054085	0.049085	0.044085	0.039085	0.034085	0.029085	0.024085	0.019085	0.014085	0.009085	0.004085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.154673	0.154673	0.154673	0.154673	0.154673	0.154673	0.154673	0.154673	0.154673	0.154673	0.154673	0.150958	0.145958	0.140958	0.135958	0.130958	0.125958	0.120958	0.115958	0.110958	0.105958	0.100958	0.095958	0.090958	0.085958	0.080958	0.075958	0.070958	0.065958	0.060958	0.055958	0.050958	0.045958	0.040958	0.035958	0.030958	0.025958	0.020958	0.015958	0.010958	0.005958	0.000958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.156258	0.156258	0.156258	0.156258	0.156258	0.156258	0.156258	0.156258	0.156258	0.156258	0.156258	0.153337	0.148349	0.143349	0.138349	0.133349	0.128349	0.123349	0.118349	0.113349	0.108349	0.103349	0.098349	0.093349	0.088349	0.083349	0.078349	0.073349	0.068349	0.063349	0.058349	0.053349	0.048349	0.043349	0.038349	0.033349	0.028349	0.023349	0.018349	0.013349	0.008349	0.003349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.157714	0.157714	0.157714	0.157714	0.157714	0.157714	0.157714	0.157714	0.157714	0.157714	0.157714	0.15545	0.15045	0.14545	0.14045	0.13545	0.13045	0.12545	0.12045	0.11545	0.11045	0.10545	0.10045	0.09545	0.09045	0.08545	0.08045	0.07545	0.07045	0.06545	0.06045	0.05545	0.05045	0.04545	0.04045	0.03545	0.03045	0.02545	0.02045	0.01545	0.01045	0.00545	0.00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.15944	0.15944	0.15944	0.15944	0.15944	0.15944	0.15944	0.15944	0.15944	0.15944	0.15944	0.15773	0.15273	0.14773	0.14273	0.13773	0.13273	0.12773	0.12273	0.11773	0.11273	0.10773	0.10273	0.09773	0.09273	0.08773	0.08273	0.07773	0.07273	0.06773	0.06273	0.05773	0.05273	0.04773	0.04273	0.03773	0.03273	0.02773	0.02273	0.01773	0.01273	0.00773	0.00273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.161294	0.161294	0.161294	0.161294	0.161294	0.161294	0.161294	0.161294	0.161294	0.161294	0.161294	0.160037	0.155037	0.150037	0.145037	0.140037	0.135037	0.130037	0.125037	0.120037	0.115037	0.110037	0.105037	0.100037	0.095037	0.090037	0.085037	0.080037	0.075037	0.070037	0.065037	0.060037	0.055037	0.050037	0.045037	0.040037	0.035037	0.030037	0.025037	0.020037	0.015037	0.010037	0.005037	3.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.162965	0.162965	0.162965	0.162965	0.162965	0.162965	0.162965	0.162965	0.162965	0.162965	0.162965	0.162384	0.157384	0.152384	0.147384	0.142384	0.137384	0.132384	0.127384	0.122384	0.117384	0.112384	0.107384	0.102384	0.097384	0.092384	0.087384	0.082384	0.077384	0.072384	0.067384	0.062384	0.057384	0.052384	0.047384	0.042384	0.037384	0.032384	0.027384	0.022384	0.017384	0.012384	0.007384	0.002384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.164771	0.164771	0.164771	0.164771	0.164771	0.164771	0.164771	0.164771	0.164771	0.164771	0.164771	0.164771	0.15978	0.15478	0.14978	0.14478	0.13978	0.13478	0.12978	0.12478	0.11978	0.11478	0.10978	0.10478	0.09978	0.09478	0.08978	0.08478	0.07978	0.07478	0.06978	0.06478	0.05978	0.05478	0.04978	0.04478	0.03978	0.03478	0.02978	0.02478	0.01978	0.01478	0.00978	0.00478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
